L0Bar,L0Y,mu_Strength,sigma_uc_Strength,sigma_cal_Strength,mu_Toughness,sigma_uc_Toughness,sigma_cal_Toughness,p_Bar_dominant,p_Balanced,p_Y_dominant,p_Expanded,type,type_name,feasible
1.06,1.04,18.78447963049656,9.496117770683751,7.277867493819327,18.122266920472434,4.524400016845652,3.6276651916158027,0.0951027909951262,0.07356970482800033,0.1693739798253396,0.6619535243515339,4,Expanded,False
1.08,1.04,18.63593793114788,8.439383504895389,6.617588255462447,18.219599226795292,4.142747266872916,3.4136903913127523,0.09815844880023353,0.06242553375058105,0.17302584796186352,0.6663901694873219,4,Expanded,False
1.1,1.04,18.522214409301572,7.212875078773122,5.851229033795553,18.329164894364116,3.701037276568731,3.1660443125829327,0.10328683260918603,0.0545064256469157,0.1774137816514183,0.66479296009248,4,Expanded,False
1.12,1.04,18.493521748978704,5.9883886874276495,5.086133240055221,18.43961508037328,3.262199643842525,2.9200086300553965,0.11204629327906888,0.04886813542125347,0.18295156683428634,0.6561340044653913,4,Expanded,False
1.1400000000000001,1.04,18.595249491513037,4.871407269198313,4.388209775316394,18.546781170012753,2.859694259776413,2.6943427356458804,0.12781195988637675,0.04497300151951907,0.19040857425079455,0.6368064643433096,4,Expanded,False
1.1600000000000001,1.04,18.84935617125904,3.867368471844573,3.7608562448591383,18.662678467853944,2.490837945947188,2.487542297033121,0.15848604424050625,0.042523331362803826,0.20080508532450803,0.5981855390721819,4,Expanded,False
1.1800000000000002,1.04,19.261793109033203,2.9537044806319077,3.189971601706262,18.81367478670851,2.142394266066259,2.292186265078136,0.2227460177344313,0.040986139067128204,0.21338536863419252,0.522882474564248,4,Expanded,False
1.2000000000000002,1.04,19.840957449574223,2.168581875525638,2.699403468827944,19.034538147141927,1.808956093858211,2.1052431176313324,0.35100715557370277,0.03842349212427923,0.21835085907458152,0.3922184932274365,4,Expanded,False
1.2200000000000002,1.04,20.616166121548034,1.7361990887172147,2.429237745622685,19.363389741394666,1.4986900182471352,1.9312914781516386,0.5192768138039104,0.03334351750733364,0.20498058520205076,0.24239908348670522,1,Bar-dominant,True
1.2400000000000002,1.04,21.65906559727771,2.0864090736792065,2.648059439611351,19.836553537582663,1.2425963727999598,1.7877117799905378,0.6269848616281942,0.02959432123527601,0.1951981147950998,0.14822270234142998,1,Bar-dominant,True
1.2600000000000002,1.04,23.123010796767637,3.2222977419367953,3.3577967207960406,20.47787214547708,1.1188153839258117,1.7183135839142565,0.6734326973022761,0.027883239113433104,0.19579850227455597,0.10288556130973489,1,Bar-dominant,True
1.2800000000000002,1.04,25.3357464395201,4.835037397515465,4.365484789526355,21.272759942291973,1.2385395464008804,1.7854373076628285,0.692885992631175,0.026786754617390638,0.19877784517273386,0.08154940757870048,1,Bar-dominant,True
1.3000000000000003,1.04,28.989004514383332,6.592013893793855,5.463296358935587,22.12164051191161,1.6036759829726022,1.9901521855312125,0.7003923043021023,0.02587155481029531,0.20144286486998944,0.07229327601761293,1,Bar-dominant,True
1.3200000000000003,1.04,35.21637980329665,8.190451664464806,6.462048181364764,22.80743940881086,2.1187120057122897,2.278908732215272,0.7018610020833058,0.02507375780245361,0.20343827035442605,0.06962696975981457,1,Bar-dominant,True
1.3400000000000003,1.04,44.70148920029429,9.05799205535297,7.0041134167644366,23.055886665857866,2.5906126257390785,2.5434812813200036,0.69986768536905,0.024388420329675295,0.2048252942952554,0.0709186000060193,1,Bar-dominant,True
1.3600000000000003,1.04,55.931551088530725,8.97540525271663,6.952510707447187,22.85340916087175,2.797315921403404,2.6593701263890255,0.6956586612063735,0.023814421305089012,0.20570030561547703,0.0748266118730604,1,Bar-dominant,True
1.3800000000000003,1.04,65.64727543438337,7.97523502216773,6.327574373466026,22.691484587174788,2.750192304908181,2.6329501243587945,0.6899187281158539,0.02334869493827848,0.2061461223133476,0.08058645463252001,1,Bar-dominant,True
